586	1	5893
587	1	5894
587	0	5769
588	0	5765
588	1	5895
589	0	5810
589	1	5896
590	0	5789
590	1	5897
591	0	5758
591	1	5757
592	1	5898
592	0	5774
593	0	5793
593	1	5899
594	1	5832
594	0	5753
595	0	5756
595	1	5900
596	1	5901
596	0	5785
597	0	5860
597	1	5800
598	1	5902
598	0	5903
599	1	5904
599	0	5745
600	0	5779
600	1	5905
601	0	5804
601	1	5906
602	0	5869
602	1	5907
603	1	5908
603	0	5909
604	0	5810
604	1	5910
605	1	5911
605	0	5779
606	0	5858
606	1	5912
607	1	5913
607	0	5760
608	1	5914
608	0	5853
609	0	5789
609	1	5915
610	1	5916
610	0	5793
611	1	5917
611	0	5789
612	1	5918
612	0	5789
613	1	5919
613	0	5761
614	0	5745
614	1	5920
615	1	5921
615	0	5903
616	1	5922
616	0	5874
617	1	5923
617	0	5761
618	0	5779
618	1	5924
619	0	5869
619	1	5925
620	0	5926
620	1	5927
621	1	5928
621	0	5765
622	0	5760
622	1	5929
623	0	5830
623	1	5930
624	1	5931
624	0	5782
625	1	5932
625	0	5785
626	0	5933
626	1	5934
627	0	5765
627	1	5935
628	0	5772
628	1	5936
629	1	5937
629	0	5790
630	0	5790
630	1	5938
631	1	5939
631	0	5751
632	0	5789
632	1	5940
633	0	5830
633	1	5941
634	1	5942
634	0	5795
635	1	5943
635	0	5785
636	0	5756
636	1	5944
637	0	5756
637	1	5945
638	0	5785
638	1	5946
639	0	5842
639	1	5843
640	1	5947
640	0	5804
641	1	5948
641	0	5804
642	0	5779
642	1	5949
643	0	5798
643	1	5950
644	1	5951
644	0	5756
645	0	5779
645	1	5952
646	0	5774
646	1	5953
647	0	5772
647	1	5954
648	1	5955
648	0	5903
649	0	5765
649	1	5956
650	0	5765
650	1	5957
651	0	5753
651	1	5958
652	0	5782
652	1	5959
653	1	5960
653	0	5804
654	1	5961
654	0	5933
655	1	5962
655	0	5779
656	1	5963
656	0	5782
657	1	5809
657	0	5860
658	0	5804
658	1	5964
659	1	5965
659	0	5810
660	1	5965
660	0	5810
661	1	5966
661	0	5789
662	1	5967
662	0	5760
663	0	5761
663	1	5968
664	0	5793
664	1	5969
665	0	5789
665	1	5970
666	0	5758
666	1	5971
667	0	5760
667	1	5972
668	0	5785
668	1	5973
669	0	5774
669	1	5974
670	1	5975
670	0	5769
671	0	5795
671	1	5976
672	0	5745
672	1	5781
673	1	5977
673	0	5758
674	1	5978
674	0	5758
675	0	5795
675	1	5979
676	1	5980
676	0	5753
677	0	5842
677	1	5981
678	1	5982
678	0	5774
679	0	5795
679	1	5983
680	0	5842
680	1	5984
681	1	5985
681	0	5747
682	0	5756
682	1	5986
683	0	5779
683	1	5987
684	0	5793
684	1	5988
685	1	5989
685	0	5758
686	0	5771
686	1	5990
687	0	5793
687	1	5991
688	0	5793
688	1	5992
689	0	5779
689	1	5993
690	1	5994
690	0	5810
691	1	5995
691	0	5745
692	1	5996
692	0	5860
693	1	5997
693	0	5751
694	0	5763
694	1	5998
695	1	5999
695	0	5785
696	1	6000
696	0	5765
697	1	6001
697	0	5804
698	0	5753
698	1	6002
699	0	5774
699	1	6003
700	0	5772
700	1	6004
701	0	6005
701	1	6006
702	0	5779
702	1	6007
703	0	5771
703	1	6008
704	0	5753
704	1	6009
705	0	5745
705	1	6010
706	0	5779
706	1	6011
707	1	6012
707	0	5769
708	0	5786
708	1	6013
709	1	6014
709	0	5769
710	1	6015
710	0	5798
711	0	5782
711	1	6016
712	1	6017
712	0	5745
713	1	6018
713	0	5830
714	0	5786
714	1	6019
715	1	6020
715	0	5745
716	1	6021
716	0	5745
717	1	6022
717	0	5745
718	0	5793
718	1	6023
719	0	5830
719	1	6024
720	0	5785
720	1	6025
721	1	6026
721	0	5756
722	1	6027
722	0	5874
723	1	6028
723	0	5798
724	0	5785
724	1	6029
725	0	5753
725	1	6030
726	1	6031
726	0	5827
727	1	6032
727	0	5804
728	1	6033
728	0	5793
729	0	5772
729	1	6034
730	0	5836
730	1	6035
731	0	5745
731	1	5746
732	0	5761
732	1	6036
733	0	5747
733	1	6037
734	0	5745
734	1	6038
735	0	5869
735	1	6039
736	1	6040
736	0	5765
737	1	6041
737	0	5874
738	0	5765
738	1	6042
739	1	6043
739	0	5827
740	1	6044
740	0	5760
741	0	5789
741	1	6045
742	0	5860
742	1	5917
743	0	6046
743	1	6047
744	0	5760
744	1	6048
745	1	6049
745	0	5789
746	0	5793
746	1	6023
747	1	6050
747	0	5772
748	1	6051
748	0	6046
749	1	6052
749	0	5771
750	0	5779
750	1	6053
751	1	6054
751	0	5745
752	0	5779
752	1	6055
753	0	5747
753	1	6056
754	0	5774
754	1	6057
755	0	5753
755	1	6058
756	0	5903
756	1	6059
757	0	5779
757	1	6060
758	1	6061
758	0	5827
759	1	6062
759	0	5753
760	1	6063
760	0	5806
761	1	6017
761	0	5745
762	0	5853
762	1	6064
763	1	6065
763	0	5874
764	0	5830
764	1	6066
765	1	6067
765	0	5860
766	1	6068
766	0	5827
767	0	5758
767	1	6069
768	0	5753
768	1	6070
769	1	6071
769	0	5774
770	0	5789
770	1	6072
771	1	6073
771	0	5779
772	0	5772
772	1	6074
773	1	5889
773	0	5853
774	0	5804
774	1	6075
775	1	6076
775	0	5774
776	0	5836
776	1	6077
777	1	6078
777	0	5771
778	0	5789
778	1	6079
779	0	5909
779	1	6080
780	1	5843
780	0	5842
781	0	5745
781	1	6081
782	1	6082
782	0	5758
783	1	6083
783	0	5836
784	1	6084
784	0	5830
785	0	5793
785	1	6085
786	1	6086
786	0	5793
787	1	6087
787	0	5860
788	0	5830
788	1	6088
789	1	6089
789	0	5860
790	1	6090
790	0	5785
791	0	5756
791	1	6091
792	1	6092
792	0	5779
793	0	5745
793	1	6041
794	1	6093
794	0	5771
795	1	6094
795	0	5785
796	0	5745
796	1	6095
797	0	5753
797	1	6096
798	0	5789
798	1	6097
799	1	6098
799	0	5789
800	0	5747
800	1	6099
801	0	5760
801	1	6100
802	1	5928
802	0	5772
803	0	5769
803	1	5768
804	1	6101
804	0	5747
805	0	5786
805	1	6102
806	0	5789
806	1	6103
807	1	6104
807	0	5756
808	0	5853
808	1	6036
809	1	6105
809	0	5753
810	0	5758
810	1	6106
811	0	5761
811	1	6107
812	0	5772
812	1	5928
813	1	6108
813	0	5765
814	1	6109
814	0	5795
815	1	6050
815	0	5774
816	1	6110
816	0	5793
817	1	6111
817	0	5765
818	1	6112
818	0	5761
819	1	6113
819	0	5869
820	1	6014
820	0	5810
821	0	5785
821	1	6114
822	0	5810
822	1	6115
823	0	5782
823	1	6116
824	0	5779
824	1	6117
825	0	5772
825	1	6118
826	1	6119
826	0	5745
827	1	6120
827	0	5798
828	0	5772
828	1	6121
829	0	5779
829	1	6122
830	1	6123
830	0	5779
831	1	6124
831	0	5772
832	1	6125
832	0	5909
833	0	5869
833	1	6126
834	1	6127
834	0	5769
835	0	5761
835	1	6128
836	1	6129
836	0	5769
837	0	5745
837	1	6130
838	1	6131
838	0	5798
839	0	5860
839	1	6132
840	1	6133
840	0	5760
841	1	6013
841	0	5786
842	1	6134
842	0	5769
843	1	6135
843	0	5789
844	1	6136
844	0	5779
845	1	6137
845	0	5751
846	0	5760
846	1	6138
847	0	5772
847	1	6139
848	0	5765
848	1	6140
849	1	6141
849	0	5804
850	1	6142
850	0	5753
851	1	6143
851	0	5771
852	0	5745
852	1	6049
853	0	5789
853	1	6144
854	1	6145
854	0	5827
855	1	5788
855	0	5789
856	0	5747
856	1	6146
857	1	6147
857	0	5772
858	1	6148
858	0	5786
859	0	5806
859	1	6149
860	0	5769
860	1	6150
861	0	5765
861	1	6151
862	0	5758
862	1	6152
863	0	5806
863	1	6153
864	1	6154
864	0	5753
865	1	6155
865	0	5842
866	1	6156
866	0	5771
867	0	5836
867	1	6157
868	0	5779
868	1	6158
869	1	6159
869	0	5842
870	0	5789
870	1	5788
871	0	5782
871	1	5788
872	1	6160
872	0	5782
873	0	5761
873	1	6161
874	1	5968
874	0	5810
875	1	6162
875	0	5827
876	1	6163
876	0	5765
877	1	6164
877	0	5761
878	0	5765
878	1	6165
879	1	6166
879	0	5756
880	1	6167
880	0	5785
881	0	5810
881	1	6168
882	0	5745
882	1	6169
883	0	5804
883	1	6170
884	0	5756
884	1	6171
885	0	5789
885	1	5824
886	0	5753
886	1	6172
887	1	6173
887	0	5785
888	1	6174
888	0	5772
889	0	5798
889	1	6175
890	1	6176
890	0	5779
891	0	5785
891	1	6167
892	0	5779
892	1	6177
893	1	6178
893	0	5751
894	0	5779
894	1	6177
895	1	6179
895	0	5810
896	1	6180
896	0	5745
897	1	6077
897	0	5836
898	1	6181
898	0	5793
899	1	6182
899	0	6046
900	0	5798
900	1	6183
901	0	5745
901	1	6164
902	0	5756
902	1	6184
903	1	6185
903	0	6005
904	0	5772
904	1	6186
905	1	6187
905	0	5790
906	1	6188
906	0	5782
907	1	6189
907	0	5769
908	0	5789
908	1	5788
909	0	5779
909	1	6190
910	0	5772
910	1	6191
911	1	6192
911	0	5789
912	0	5761
912	1	5788
913	0	5853
913	1	5816
914	1	6193
914	0	5795
915	1	6194
915	0	5747
916	1	6195
916	0	5836
917	0	5782
917	1	6196
918	1	6197
918	0	5909
919	0	5785
919	1	6198
920	1	6199
920	0	5774
921	1	6200
921	0	5909
922	1	6201
922	0	5753
923	0	5789
923	1	5788
924	1	6202
924	0	5804
925	0	5774
925	1	6203
926	0	5756
926	1	6204
927	1	6205
927	0	5785
928	0	5785
928	1	6206
929	1	6207
929	0	5779
930	0	5760
930	1	6208
931	1	6209
931	0	5795
932	1	6210
932	0	5785
933	1	6211
933	0	5827
934	1	6212
934	0	5747
935	0	5771
935	1	6213
936	1	6214
936	0	5786
937	0	5772
937	1	6215
938	0	5806
938	1	6216
939	0	5774
939	1	6217
940	0	5793
940	1	6218
941	0	5793
941	1	6219
942	1	6220
942	0	5810
943	1	6221
943	0	5804
944	0	5745
944	1	6222
945	0	5786
945	1	6223
946	1	6224
946	0	5853
947	0	5756
947	1	6225
948	1	6226
948	0	5874
949	1	6227
949	0	5853
950	0	5785
950	1	6228
951	1	6229
951	0	5774
952	0	5745
952	1	5968
953	0	5756
953	1	6230
954	1	6231
954	0	5786
955	1	6232
955	0	5779
956	1	6233
956	0	5874
957	1	6234
957	0	5793
958	0	5753
958	1	6235
959	0	5747
959	1	5928
960	0	5810
960	1	6236
961	0	5785
961	1	6237
962	0	5789
962	1	6238
963	1	6049
963	0	5860
964	1	6239
964	0	5827
965	0	5789
965	1	6240
966	0	5745
966	1	6241
967	1	6242
967	0	5779
968	0	5745
968	1	6243
969	1	6244
969	0	5806
970	1	6245
970	0	5842
971	0	5836
971	1	6246
972	0	5806
972	1	6246
973	1	6247
973	0	5772
974	0	5745
974	1	5746
975	1	6248
975	0	5756
976	1	6249
976	0	5761
977	1	6250
977	0	5751
978	1	6251
978	0	5853
979	0	5753
979	1	6252
980	1	6253
980	0	5769
981	1	6254
981	0	5761
982	1	6255
982	0	5827
983	0	5793
983	1	6256
984	0	5756
984	1	6257
985	1	6258
985	0	5761
986	1	6259
986	0	5785
987	0	5827
987	1	6260
988	0	5765
988	1	6261
989	1	6262
989	0	5753
990	1	6263
990	0	5747
991	0	5827
991	1	6264
992	0	5874
992	1	5894
993	1	6265
993	0	5909
994	0	5869
994	1	6266
995	0	5830
995	1	6267
996	1	6268
996	0	5785
997	1	6269
997	0	5779
998	0	5745
998	1	5809
999	1	6270
999	0	5761
1000	0	5793
1000	1	6271
1001	1	5976
1001	0	5747
1002	0	5756
1002	1	6272
1003	0	5758
1003	1	6273
1004	1	6274
1004	0	5798
1005	0	5779
1005	1	6275
1006	0	5869
1006	1	6276
1007	0	5772
1007	1	6277
1008	1	6278
1008	0	5842
1009	0	5790
1009	1	5783
1010	1	6279
1010	0	5806
1011	0	5782
1011	1	6280
1012	0	5785
1012	1	6281
1013	1	6282
1013	0	5853
1014	1	6283
1014	0	5869
1015	1	6284
1015	0	5842
1016	0	5747
1016	1	6285
1017	0	5869
1017	1	6286
1018	1	6287
1018	0	5769
1019	0	5772
1019	1	6288
1020	1	6289
1020	0	5771
1021	0	5779
1021	1	6290
1022	1	6291
1022	0	5765
1023	0	5830
1023	1	6292
1024	1	6293
1024	0	5753
1025	0	5745
1025	1	6294
1026	1	6295
1026	0	5774
1027	1	6296
1027	0	5771
1028	0	5842
1028	1	5910
1029	0	5747
1029	1	6297
1030	1	6298
1030	0	5772
1031	0	5789
1031	1	6299
1032	0	5747
1032	1	6300
1033	1	6301
1033	0	5798
1034	1	5788
1034	0	5761
1035	0	5869
1035	1	6302
1036	0	5789
1036	1	5781
1037	1	5752
1037	0	5751
1038	1	6303
1038	0	5779
1039	0	5747
1039	1	6304
1040	1	6305
1040	0	5761
1041	0	5765
1041	1	6306
1042	0	5758
1042	1	6307
1043	1	6308
1043	0	5753
1044	1	6309
1044	0	5836
1045	0	5751
1045	1	6310
1046	0	5874
1046	1	6311
1047	1	6312
1047	0	5874
1048	1	6313
1048	0	5771
1049	1	6129
1049	0	5761
1050	0	5758
1050	1	6314
1051	1	6315
1051	0	5782
1052	1	6316
1052	0	5756
1053	0	5774
1053	1	6317
1054	1	6318
1054	0	5756
1055	0	5836
1055	1	6319
1056	1	6320
1056	0	5779
1057	0	5761
1057	1	6321
1058	1	6322
1058	0	5765
1059	1	6323
1059	0	5756
1060	0	5771
1060	1	6324
1061	0	5765
1061	1	6325
1062	1	6326
1062	0	5779
1063	0	5827
1063	1	6327
1064	1	6328
1064	0	5753
1065	1	6329
1065	0	5869
1066	1	6330
1066	0	5760
1067	1	6331
1067	0	5830
1068	1	6332
1068	0	5765
1069	1	6333
1069	0	5750
1070	1	6334
1070	0	5765
1071	0	5793
1071	1	6335
1072	1	6336
1072	0	5860
1073	1	6337
1073	0	6046
1074	1	6338
1074	0	5758
1075	0	5779
1075	1	6339
1076	1	6167
1076	0	5785
1077	0	5909
1077	1	6023
1078	0	5827
1078	1	6340
1079	1	6341
1079	0	5774
1080	1	5859
1080	0	5858
1081	0	5753
1081	1	6342
1082	1	6343
1082	0	5806
1083	1	6344
1083	0	5771
1084	1	6345
1084	0	5810
1085	1	6096
1085	0	5779
1086	1	6346
1086	0	5789
1087	0	5745
1087	1	6347
1088	0	5779
1088	1	6247
1089	1	6348
1089	0	5789
1090	0	5771
1090	1	6349
1091	0	5782
1091	1	6350
1092	1	6351
1092	0	5853
1093	1	6352
1093	0	5804
1094	1	5752
1094	0	5751
1095	0	5774
1095	1	6353
1096	0	5785
1096	1	6354
1097	0	5827
1097	1	6355
1098	1	6219
1098	0	5745
1099	0	5806
1099	1	6279
1100	0	5765
1100	1	6356
1101	0	5765
1101	1	6357
1102	1	6358
1102	0	5760
1103	0	5786
1103	1	6359
1104	1	6360
1104	0	5761
1105	0	5853
1105	1	6361
1106	1	6362
1106	0	5758
1107	0	5753
1107	1	6363
1108	0	5779
1108	1	6364
1109	1	6365
1109	0	5853
1110	1	6366
1110	0	5798
1111	1	6367
1111	0	5827
1112	0	5830
1112	1	6368
1113	0	5761
1113	1	6369
1114	1	6370
1114	0	5785
1115	0	5853
1115	1	5889
1116	1	6044
1116	0	5760
1117	1	6371
1117	0	5747
1118	0	5926
1118	1	6372
1119	0	5760
1119	1	6373
1120	0	5772
1120	1	6374
1121	0	5903
1121	1	6375
1122	1	6376
1122	0	5793
1123	0	5842
1123	1	6377
1124	0	5769
1124	1	6378
1125	0	5869
1125	1	6379
1126	0	5836
1126	1	6380
1127	0	5909
1127	1	6381
1128	0	5747
1128	1	6382
1129	0	5779
1129	1	6383
1130	1	6384
1130	0	5772
1131	1	6385
1131	0	5761
1132	0	5874
1132	1	6386
1133	0	5779
1133	1	6387
1134	0	5756
1134	1	6388
1135	1	6389
1135	0	5785
1136	1	6390
1136	0	5782
1137	1	6391
1137	0	5874
1138	1	6392
1138	0	5874
1139	0	5785
1139	1	6393
1140	0	6394
1140	1	6395
1141	1	6396
1141	0	5827
1142	1	6397
1142	0	5789
1143	1	6398
1143	0	5751
1144	0	5909
1144	1	6399
1145	1	6400
1145	0	5785
1146	0	5779
1146	1	6401
1147	1	6137
1147	0	5751
1148	0	5753
1148	1	6402
1149	0	5745
1149	1	6403
1150	0	6046
1150	1	6404
1151	1	5843
1151	0	5842
1152	1	6405
1152	0	5772
1153	1	6406
1153	0	5842
1154	1	6407
1154	0	5779
1155	1	6408
1155	0	5772
1156	0	5772
1156	1	6409
1157	1	6410
1157	0	5745
1158	1	6411
1158	0	5785
1159	0	5753
1159	1	6412
1160	1	6413
1160	0	5756
1161	1	6023
1161	0	5858
1162	1	6414
1162	0	5874
1163	0	5747
1163	1	6415
1164	1	6416
1164	0	5760
1165	0	5798
1165	1	6417
1166	0	5785
1166	1	6418
1167	0	5756
1167	1	6419
1168	1	6420
1168	0	5789
1169	1	5889
1169	0	5810
1170	0	5745
1170	1	6403
1171	0	5745
1171	1	5824
1172	0	5909
1172	1	6421
1173	1	6422
1173	0	5779
1174	0	5785
1174	1	6423
1175	1	6424
1175	0	5772
1176	0	5779
1176	1	6425
1177	1	6426
1177	0	5779
1178	0	5753
1178	1	6427
1179	1	6428
1179	0	5753
1180	1	6429
1180	0	5756
1181	1	6430
1181	0	5771
1182	0	5753
1182	1	6431
1183	1	6432
1183	0	5869
1184	0	5779
1184	1	6433
1185	0	5745
1185	1	6434
1186	0	5756
1186	1	6435
1187	0	5765
1187	1	6436
1188	1	5788
1188	0	5789
1189	0	5753
1189	1	6437
1190	1	6438
1190	0	5756
1191	0	5804
1191	1	6439
1192	1	6440
1192	0	5827
1193	1	6441
1193	0	5779
1194	0	5760
1194	1	6442
1195	0	5774
1195	1	6443
1196	0	5779
1196	1	6444
1197	0	5779
1197	1	6421
1198	1	6445
1198	0	5810
1199	0	5785
1199	1	6446
1200	0	5793
1200	1	6447
1201	1	6448
1201	0	5772
1202	1	6449
1202	0	5804
1203	1	6023
1203	0	5793
1204	1	6450
1204	0	5772
1205	1	6219
1205	0	5785
1206	0	5860
1206	1	6451
1207	0	5827
1207	1	6452
1208	1	6453
1208	0	5830
1209	0	5761
1209	1	6454
1210	1	6455
1210	0	5874
1211	1	6456
1211	0	5793
1212	0	6457
1212	1	6458
1213	0	5789
1213	1	6459
1214	1	6460
1214	0	5761
1215	1	6461
1215	0	5869
1216	1	5917
1216	0	6046
1217	0	5761
1217	1	6462
1218	0	5772
1218	1	6463
1219	0	5772
1219	1	6464
1220	0	5758
1220	1	5757
1221	0	5771
1221	1	6465
1222	0	5795
1222	1	6466
1223	1	6467
1223	0	5745
1224	0	5745
1224	1	6403
1225	0	5909
1225	1	6468
1226	0	5769
1226	1	6469
1227	0	5745
1227	1	5781
1228	0	5789
1228	1	6470
1229	0	5765
1229	1	6471
1230	1	6472
1230	0	5751
1231	0	5789
1231	1	6473
1232	0	5761
1232	1	6474
1233	1	6475
1233	0	5785
1234	0	5789
1234	1	6476
1235	0	5758
1235	1	6477
1236	1	5929
1236	0	5760
1237	0	5774
1237	1	6478
1238	0	5785
1238	1	6479
1239	0	5779
1239	1	6480
1240	1	6481
1240	0	5765
1241	1	5968
1241	0	5761
1242	0	5758
1242	1	6482
1243	0	6046
1243	1	6047
1244	1	6483
1244	0	5765
1245	1	6484
1245	0	5790
1246	0	5756
1246	1	6485
1247	0	6046
1247	1	6486
1248	1	6487
1248	0	5779
1249	0	5785
1249	1	6488
1250	0	5765
1250	1	6489
1251	0	5779
1251	1	6490
1252	1	6491
1252	0	5853
1253	1	6492
1253	0	5798
1254	1	6493
1254	0	5933
1255	1	6494
1255	0	5785
1256	0	5750
1256	1	6495
1257	0	5774
1257	1	6496
1258	0	5785
1258	1	6497
1259	0	5758
1259	1	6498
1260	0	5765
1260	1	6499
1261	1	6500
1261	0	5779
1262	0	5750
1262	1	6501
1263	1	6502
1263	0	5909
1264	0	5765
1264	1	6503
1265	0	5753
1265	1	6504
1266	1	6505
1266	0	5810
1267	0	5909
1267	1	6506
1268	1	6507
1268	0	5810
1269	0	5747
1269	1	6508
1270	1	6509
1270	0	5758
1271	1	6510
1271	0	5785
1272	0	5765
1272	1	6511
1273	1	6512
1273	0	5772
1274	1	6513
1274	0	5795
1275	1	6514
1275	0	5753
1276	1	6305
1276	0	5761
1277	0	5765
1277	1	6515
1278	0	5827
1278	1	6516
1279	0	5772
1279	1	5939
1280	0	5782
1280	1	5872
1281	0	5789
1281	1	6517
1282	0	5806
1282	1	6518
1283	1	6519
1283	0	5772
1284	0	5782
1284	1	5783
1285	0	5785
1285	1	6520
1286	0	5771
1286	1	6521
1287	0	5909
1287	1	6522
1288	0	6005
1288	1	6523
1289	0	5789
1289	1	5788
1290	0	5806
1290	1	5833
1291	0	5779
1291	1	6524
1292	0	5779
1292	1	6250
1293	1	6525
1293	0	5761
1294	0	5793
1294	1	6013
1295	0	5760
1295	1	6526
1296	1	6527
1296	0	5782
1297	0	5789
1297	1	6528
1298	0	5782
1298	1	6529
1299	1	6530
1299	0	5751
1300	0	5827
1300	1	6531
1301	1	6532
1301	0	5874
1302	0	5765
1302	1	6533
1303	0	5836
1303	1	6534
1304	0	5842
1304	1	5824
1305	1	6535
1305	0	5774
1306	1	6536
1306	0	5789
1307	0	5785
1307	1	6537
1308	0	5795
1308	1	6538
1309	1	6539
1309	0	5769
1310	1	6540
1310	0	5806
1311	1	6541
1311	0	5751
1312	1	6542
1312	0	5771
1313	1	6543
1313	0	5774
1314	1	6544
1314	0	5827
1315	0	5753
1315	1	6545
1316	1	6546
1316	0	5806
1317	1	6547
1317	0	5789
1318	1	6548
1318	0	5774
1319	1	6549
1319	0	5827
1320	0	5779
1320	1	6550
1321	0	5751
1321	1	6551
1322	0	5786
1322	1	6552
1323	0	5758
1323	1	6553
1324	1	6554
1324	0	5836
1325	0	5771
1325	1	6555
1326	0	5760
1326	1	6556
1327	1	6557
1327	0	5771
1328	1	6558
1328	0	5853
1329	0	5830
1329	1	6559
1330	1	6560
1330	0	5793
1331	0	5810
1331	1	6561
1332	0	5779
1332	1	6562
1333	1	6563
1333	0	5909
1334	1	6564
1334	0	6046
1335	1	6565
1335	0	5761
1336	0	5786
1336	1	6566
1337	1	6567
1337	0	5761
1338	0	5785
1338	1	6568
1339	1	6569
1339	0	5793
1340	0	5874
1340	1	6570
1341	1	6571
1341	0	5909
1342	0	5798
1342	1	6017
1343	0	5779
1343	1	6572
1344	1	6573
1344	0	5756
1345	1	6574
1345	0	5785
1346	1	6575
1346	0	5761
1347	0	5909
1347	1	6571
1348	1	6576
1348	0	5869
1349	0	5785
1349	1	6577
1350	0	5745
1350	1	6578
1351	0	5804
1351	1	5906
1352	0	5779
1352	1	6579
1353	0	5793
1353	1	6580
1354	1	6581
1354	0	5761
1355	1	6582
1355	0	5779
1356	1	6583
1356	0	5874
1357	0	5926
1357	1	6584
1358	1	6585
1358	0	5798
1359	0	5860
1359	1	6586
1360	0	5747
1360	1	6587
1361	0	6046
1361	1	6588
1362	1	5752
1362	0	5751
1363	1	6589
1363	0	5774
1364	1	6590
1364	0	5789
1365	1	6591
1365	0	5779
1366	1	6592
1366	0	5769
1367	0	5790
1367	1	6593
1368	1	6594
1368	0	5751
1369	1	6595
1369	0	5771
1370	1	6596
1370	0	5789
1371	1	6597
1371	0	5798
1372	0	5810
1372	1	5968
1373	0	5793
1373	1	6598
1374	0	5747
1374	1	6599
1375	1	6600
1375	0	5750
1376	0	5836
1376	1	6157
1377	0	6601
1377	1	6602
1378	1	6603
1378	0	5745
1379	0	5745
1379	1	5816
1380	0	5745
1380	1	5796
1381	1	6604
1381	0	5753
1382	0	5806
1382	1	6605
1383	1	6606
1383	0	5760
1384	1	6607
1384	0	5745
1385	0	5769
1385	1	6134
1386	1	6608
1386	0	5790
1387	1	6609
1387	0	5782
1388	1	5757
1388	0	5758
1389	1	6528
1389	0	5806
1390	1	6610
1390	0	5842
1391	1	6611
1391	0	5758
1392	1	6350
1392	0	5785
1393	0	5758
1393	1	6612
1394	1	6613
1394	0	5765
1395	1	6017
1395	0	5745
1396	0	5842
1396	1	6614
1397	0	5790
1397	1	5783
1398	0	5909
1398	1	6615
1399	0	5830
1399	1	6616
1400	1	6041
1400	0	5745
1401	1	6617
1401	0	5779
1402	1	6618
1402	0	5756
1403	1	6619
1403	0	5756
1404	0	5753
1404	1	6620
1405	0	5793
1405	1	6621
1406	1	6622
1406	0	5793
1407	1	6623
1407	0	5785
1408	1	6624
1408	0	5789
1409	1	6625
1409	0	5793
1410	1	5812
1410	0	5745
1411	1	6626
1411	0	5771
